Taxi1,Taxi2
1741,1971
3855,10030
5751,9528
8306,8662
271,3813
4018,4544
1277,6940
7146,9232
3140,4800
6706,8179
1862,6812
2295,10077
2373,5072
1046,1530
66,3007
2925,8968
1445,4430
28,10070
5454,6100
4415,4745
5507,9144
3707,9354
8179,8863
6231,9175
405,9239
3234,6690
1499,8049
56,2669
492,5451
676,842
2852,9779
118,514
3015,5047
3758,9292
7834,8801
8179,9213
1784,6905
1913,5595
1424,2398
4414,7876
9314,9552
2318,6812
6492,6856
334,4461
195,919
74,2844
146,5164
2658,6880
667,4112
883,8840
6263,10187
2560,9728
3876,6665
1135,9061
2954,6649
4578,8657
7224,9407
6534,8960
3557,8605
2313,6818
1277,4980
7195,7888
3144,9375
3015,7275
1277,8363
150,7161
995,3015
4508,9766
8532,9085
1762,7654
2975,7876
1336,2527
7122,9480
4346,8657
2968,3672
2479,7645
5526,6487
1078,7372
7396,7770
2012,8179
947,2193
1948,4222
5334,9700
3565,5059
6665,9951
6706,9952
1503,3579
2284,3390
3609,4607
4990,9109
4527,7133
2521,8995
919,9944
3557,4417
100,227
1961,7840
2616,9232
2110,4930
1235,3949
1493,2487
1451,3015
3593,5952
2596,4042
2580,3509
7151,7161
2910,5895
1131,9611
7490,10010
3958,6989
1167,10022
3089,4325
1941,8662
5921,8463
3622,4788
8472,10107
3561,6764
2274,8313
727,2553
1938,1948
9000,9445
1753,6332
4483,10193
242,1757
1466,6275
1738,8683
1559,6466
6528,6781
4924,6903
2527,9109
5072,6801
2888,3638
765,4915
2079,8195
7332,8269
7485,8511
6963,10092
1708,9191
3198,8001
8179,9831
1847,5593
2318,7430
6361,8711
163,9169
2594,3541
1131,8806
2318,4397
384,1409
3090,7128
843,5895
406,2888
812,4330
2553,6923
5457,6211
1772,6358
2119,4187
9307,9349
3956,6488
2705,9946
3142,4285
1937,8088
6814,8814
8524,9842
4346,5892
1742,10249
4352,9090
9109,9714
246,5208
8179,9026
8671,9488
7888,8096
1950,7919
5677,7274
947,9227
7705,9143
8913,9021
5494,8321
107,5049
3622,6211
5872,6961
227,10069
3210,7206
4027,7428
1131,8001
2313,9664
4832,8387
1277,7826
3276,8957
6286,8671
5159,7469
1148,9109
6168,10113
2147,3895
5970,10128
4607,10339
7717,9503
1738,7073
1423,8001
6275,6977
5038,6361
7842,8451
3979,9989
1076,7139
3015,4055
9424,10233
2669,3418
7146,7435
2323,6945
4804,9348
8207,10269
4274,6150
3501,3948
2909,6288
1747,6785
5888,6689
4559,6484
7360,8303
5046,5848
4545,8306
1466,3510
5444,5894
2560,8736
1775,4265
6128,6526
3799,7146
4386,4462
492,6687
6655,9426
5072,7419
839,10178
939,7376
6814,7204
1277,7371
3414,3548
3608,6797
891,919
335,2916
6453,8164
9194,9905
2784,9918
8563,9284
724,9265
5698,9924
2554,3979
1876,5047
3579,7156
3142,4903
189,9106
2806,4954
9254,10306
5789,6255
6529,6819
1964,4113
3015,8511
2669,7874
1277,3183
2617,5432
5872,7229
3015,5478
2566,7372
7459,9355
5316,6193
2725,5150
1732,7146
493,5703
2128,7146
892,10138
2669,8224
6681,10192
7056,9315
6203,7184
4057,6757
5400,8523
7692,8775
4149,9729
5861,6666
947,6812
8717,8946
2225,7429
72,3579
5414,9360
7203,8961
8370,8838
2740,8814
1718,2902
3462,5766
650,8696
3015,7706
4393,6275
333,883
4156,6362
4443,5638
8486,9171
2832,8753
4998,9832
29,3101
3874,6649
364,3579
6528,9172
1726,3143
898,2732
3503,7645
5961,6846
2038,3415
2095,3949
5275,6518
3336,5438
6916,7749
2527,3579
973,7228
5028,5860
3557,4848
1277,7639
3801,5208
2560,2938
132,3579
3955,4894
434,9579
3142,9709
1304,7183
1956,4894
249,1131
2303,8385
5319,8668
4849,5521
334,9348
5007,6861
5038,6174
1943,3154
6275,6790
613,2347
174,4929
4783,4901
9977,10030
2389,7378
3015,3868
2669,3231
296,3579
2326,6275
3093,8662
1350,9406
2189,6943
3930,5372
327,6275
5332,8499
8172,10246
8160,8731
6329,7376
2313,8672
1938,2379
6079,7201
3866,4798
7190,9398
5703,7853
4113,4675
4894,5240
5642,9829
1220,9683
1277,3801
8801,9666
3799,6959
2853,8801
4002,7318
5970,9136
1834,2406
4354,4737
954,8251
887,6275
3579,8124
2261,8108
7269,7597
5156,9562
3372,3889
1169,9344
3468,3597
1131,5854
5367,7530
6275,9368
5595,9609
9449,10237
9444,9893
2560,7394
3964,4932
1935,5090
3865,4172
819,1768
1275,5983
5505,9342
4548,6831
7133,8059
2085,8417
5414,6945
2932,6569
5041,7114
5158,8453
2018,4162
1797,2473
3531,3895
1612,9109
2851,4136
1076,5342
3872,7571
1563,5460
3319,9085
7954,10278
2622,7467
850,3309
4332,8495
4798,9988
7692,8588
1909,5316
4527,8182
1695,4798
2932,5414
1748,7842
6168,7161
494,5367
8370,8651
3557,8849
1563,5810
3278,9434
3579,6164
957,9972
804,2560
3895,8090
8717,9109
9324,10083
2763,4265
4224,7218
2605,6308
5055,7146
1820,8253
3714,5426
5964,6176
1847,4414
6358,9513
3557,7694
389,10023
5895,8291
3001,9691
4188,4528
2247,7539
602,4654
3711,5128
3993,8224
3334,9342
4798,9183
720,6595
11,1934
938,7986
3214,7705
9468,9808
6942,9914
4177,7752
4956,6736
377,6606
9579,9797
3015,6714
7378,9663
2669,6077
962,6478
5444,6675
6275,6603
2450,4461
3752,3974
2100,7088
7461,8385
3189,4800
6120,6665
366,8295
8260,8775
132,2237
815,5677
978,7361
3896,6355
1131,3439
8249,8616
764,9095
3832,8814
1444,2438
7727,9443
8100,8493
5918,8409
5450,6089
6888,8873
1876,5478
4744,5109
6079,7014
69,4517
6755,9283
251,6251
5786,9421
6942,9109
7382,9381
3142,8717
871,2926
4699,8749
1717,3886
215,1309
177,4989
7033,7692
6988,7949
1451,2454
5633,8775
1302,8747
8291,10316
2047,6649
2042,2141
2172,7849
362,7371
916,8711
2879,3015
6275,9181
1796,2085
447,9172
1725,3373
3306,8717
4863,8749
8168,9135
3810,4278
107,9481
418,6899
1965,6997
5490,8847
4580,6182
3422,9831
4234,5545
4449,6665
3557,9467
818,1356
6669,9458
1745,1746
5172,7225
3890,8364
5378,7101
675,4461
4981,6876
1870,9739
798,8998
5717,9950
366,6335
5070,6167
7582,7883
3814,6275
2580,5176
118,6987
5849,9315
2943,3538
1671,5365
2669,4467
3154,7922
2968,4534
5034,6887
2138,8214
2353,2918
8238,9850
5996,8961
9165,9486
113,9245
2630,4889
6883,9952
1439,6900
3557,5279
8727,10014
1277,1654
4862,8473
5211,8627
1343,9821
5075,9520
3557,8662
10090,10180
1277,5037
4319,9951
9525,10179
346,1495
1239,8717
2512,3328
877,1131
5163,8586
1087,2661
989,2126
2580,7404
3579,9360
2669,6695
4286,5280
1827,5854
4566,7549
5963,6168
3015,4299
7120,8710
16,1741
72,8466
2725,3971
457,9031
2012,8236
5964,5989
5515,7883
3402,9848
1504,3107
853,5998
686,7578
3557,4474
2996,6127
1277,7265
4608,5866
2873,7225
6128,6770
2955,3093
150,9446
1277,4232
864,8789
5038,8833
1748,10233
1433,4745
2267,8354
2205,7476
1119,6275
2599,4397
6212,9100
2881,3329
998,8200
331,3041
1948,3124
4687,4819
6276,10024
4851,9357
3463,3684
4961,9525
2499,4166
5582,5671
4004,4008
3897,9803
3835,8925
1983,8945
6233,10327
2286,6502
5400,6539
3557,10085
1064,5413
3301,5958
4326,8381
1528,10243
1187,7698
6130,9044
8525,10175
5256,6036
2486,3530
2023,7970
5474,7427
364,7661
5288,8957
1124,3185
3579,4367
5038,8028
9743,9960
5070,6785
3015,5722
675,8462
699,6604
3073,9110
826,8631
5155,5580
177,8185
3320,9741
393,8749
271,650
4808,5472
2127,7919
3469,6831
1843,8160
392,2108
5056,8957
4177,5605
2212,3304
6611,8162
3115,4798
6764,9158
3956,9578
2927,5501
3866,6652
4461,7993
6259,7710
2021,2955
875,1703
7416,10252
250,2405
1965,10193
9458,9575
862,7133
7501,9801
428,4397
5075,7105
4414,7396
486,7785
2669,7313
1277,2622
4443,5882
1113,7883
4689,6288
2297,8838
2970,5174
4881,6458
366,9531
7114,9513
2845,3193
1948,4897
3689,7490
2753,3604
5058,8225
2873,4460
5853,8496
5756,8563
883,8710
2313,3305
1277,7883
721,3464
1039,9223
2866,4420
1372,8120
6810,7193
5000,6715
1731,2576
1277,8233
8183,8801
6397,8717
4900,6484
5070,5175
5474,9200
302,7802
75,5167
3015,4112
1948,7125
637,4116
4313,6135
2138,7222
6887,9483
3781,6274
207,7915
1131,10286
5429,8676
5587,10016
1131,3870
1762,7874
6676,8482
2432,6945
4549,5853
715,5877
849,1905
3557,4287
4615,9102
589,3294
3579,8018
1277,7078
291,3829
2640,4615
2870,7521
3895,9944
4609,9287
6123,6239
245,6113
561,8793
8845,9428
497,7088
1770,7361
1761,3111
81,1925
3781,8502
1360,6150
385,3090
4966,7430
6275,9612
2094,6145
5958,7461
6670,10141
3600,9595
1131,9481
1666,6607
1353,1946
787,3255
3557,6515
3989,6172
2678,9579
1277,2890
5048,8179
8126,9340
6142,6989
4681,6665
2269,7839
3652,6752
565,8511
1838,4620
5630,8534
6127,9340
4265,8672
2553,4565
3265,8743
8616,10106
751,3948
1277,9656
1277,3240
4007,7101
6498,10192
5409,10228
1354,5180
3579,7563
950,10200
3655,5895
3878,7630
5404,9103
2477,8111
2172,7475
7523,8084
4911,8416
68,6550
355,5826
2566,4396
5494,8996
1361,8953
1905,2435
2870,5561
4329,5058
1001,10138
6145,6482
1059,7110
4461,7806
2274,7378
5911,10223
7466,9428
3579,6408
3955,9139
242,822
1119,7511
5854,6656
2669,7126
3978,7056
5062,7430
1915,1968
6493,9043
1775,6095
1083,8985
1336,3015
3323,9047
5959,9109
2669,4093
7545,7627
924,8174
77,2825
887,1876
6652,10204
2669,7476
1979,6275
3942,7749
1167,4899
4964,4993
255,1407
2350,8662
194,1131
8256,10055
1059,6305
1131,1455
2904,6969
4614,10249
342,6664
1185,8107
1938,6624
565,6901
2774,4644
5076,5584
6810,7006
4048,8525
4561,9864
2324,9319
534,10217
3418,8129
6157,9070
395,7429
3015,6958
861,5916
3579,8986
799,5038
2571,2780
2910,3000
6275,6847
6772,7653
141,2594
2321,2605
3938,9858
3100,6507
3439,5973
6362,9475
3015,10341
5565,9131
4500,8807
6401,8649
7573,8870
675,6665
4431,6758
1477,8107
2669,9704
3873,5676
2090,2857
393,536
2941,9079
817,5967
469,8667
3112,3484
2957,5044
4849,7806
1926,2052
1277,3858
3579,4798
2710,8550
1772,8001
549,675
2045,9099
2862,9321
3603,6323
2832,7200
3725,8006
5440,9378
4540,7401
2883,7165
3184,3895
5460,10030
179,8662
4410,5076
7111,9697
2185,5322
1973,7883
1567,7195
2286,6128
2559,7226
604,4115
1772,6846
215,398
1961,3335
6689,6971
8657,8789
1367,2596
1277,6086
3078,8730
4040,5923
5316,5713
8215,8821
3015,8381
548,2678
2450,6128
4475,8480
865,4048
3015,5348
4813,8475
6649,7922
7151,9072
2044,2407
1395,4213
507,9443
10140,10161
3597,5703
2313,6769
8080,8754
4181,8383
4798,10045
2969,4599
2778,5785
8662,9109
1131,2073
5288,7428
2340,5559
2560,3613
2281,8362
4015,9784
4985,6838
3015,4193
2113,5553
2710,3557
7278,9944
2369,7428
3303,4071
177,6656
2207,9352
1059,7273
80,307
5316,8291
4277,7690
980,7919
1086,8315
6797,10021
675,7283
1757,4578
6084,7870
80,7073
330,6467
2283,7253
3692,7387
2925,4276
7223,9082
5457,8122
4330,6920
402,8063
2437,4687
1131,1268
5288,6623
2873,7469
1741,5923
7904,8662
2890,4440
9030,9639
6812,7646
4382,7460
211,4681
4689,8142
3531,5375
1741,6273
9198,10162
5836,9996
2976,10226
46,5553
4215,6007
2172,8711
78,8474
2669,3101
8825,8833
1767,4461
5559,8375
1973,2085
1671,7382
5950,7250
3739,6428
5886,9709
4246,7922
3673,8060
7105,7467
1439,5534
9336,9695
2801,5098
1958,3655
4798,5402
3296,9241
2045,5529
2984,7434
5692,9062
1277,3671
5826,5844
5594,6275
6168,8991
277,8660
7051,9109
3075,6798
2916,5987
8652,9413
3846,5894
6779,7832
2414,4056
3557,9174
2807,7922
2127,8163
676,8527
2560,7264
1404,5324
3716,6952
3993,9704
2780,3066
5856,6810
5362,6275
2999,7311
1533,6643
5514,7046
4177,9232
404,3116
4798,7630
4180,8749
2406,10180
4615,7923
6821,6903
4820,9109
6795,7934
410,4062
6607,7883
7433,7467
3140,10175
2952,10124
8463,8736
7413,10198
2396,6459
8717,9784
4846,7297
85,7685
4753,4854
3579,10222
1277,2866
3579,3806
5038,7467
2605,10016
2884,3015
8730,10019
6346,10178
4414,4607
732,2019
8672,9260
1451,1706
1757,5196
5616,6168
2166,9565
177,7624
3502,8662
6888,6970
6337,9311
6055,6215
2660,10073
3622,6512
4501,9864
2372,6408
4863,8001
971,4637
6532,9028
9706,9897
5767,6687
991,5289
3745,8016
1372,8364
5104,8063
653,3015
9216,9481
4665,7235
4109,9232
7376,10292
6975,9948
5072,8525
1743,4335
1436,9288
4879,8884
2138,7116
1277,8477
5621,8740
3979,10290
636,7168
4340,4819
2880,8103
517,9139
1131,4114
1965,8477
3403,7097
941,1738
2427,10228
534,9493
6456,9891
5415,7709
3579,8262
6323,10301
380,2610
7964,8526
3924,9428
834,6752
5075,8772
2179,9345
3015,3201
1743,9946
4508,5692
5067,7376
1108,9206
5106,7304
1616,7138
155,6814
6965,7674
1550,6518
6335,7278
1421,4418
547,3662
2074,5737
5685,6607
3128,7400
2569,3464
4525,9429
4843,8772
7510,8147
3088,8001
4593,7843
4798,4865
4734,7324
4343,7668
2318,5316
16,4376
1277,3134
4453,4830
4955,5980
6665,9260
6202,7284
1131,6692
715,5316
3557,3726
7667,8481
2397,6548
1862,3006
2560,8232
1738,5414
1309,9438
5452,10169
5223,10117
3602,6128
7306,10195
3579,4424
983,3037
1958,6851
862,4962
798,3257
6441,7650
3920,8100
2917,9408
3579,7807
4195,10025
7868,8363
4745,7459
4905,5462
2594,6688
4443,7094
1131,5537
3557,8987
1007,3781
1377,2560
3525,9449
106,6497
2535,8710
1131,8920
8662,9540
5856,6623
5243,8840
2499,6801
415,7252
3716,10148
5139,7736
6787,7132
3359,8598
1277,5712
3579,6652
1490,6759
807,7483
676,3802
366,9238
1772,3439
366,2822
4013,6355
3579,3619
265,6153
4843,6812
3015,4974
1847,7935
11,8488
3658,4851
695,1950
759,9290
3300,10246
3336,5739
1563,8526
4018,5544
2521,9727
5826,10113
5568,9323
8128,8801
4893,9908
781,4326
4798,6638
6914,8354
596,8710
1747,8054
1277,4907
282,3824
1827,8757
118,2669
2105,4537
272,8771
1139,8356
2949,6582
2073,9163
2138,3896
3165,7146
701,8130
2669,9948
2074,6355
5248,7224
2318,2551
544,1730
2997,8501
1066,9948
176,2243
6364,6732
2193,3953
1374,7068
7790,8001
6568,9945
6172,9945
1320,3799
1876,5966
3579,8075
9239,10193
6786,8303
2335,3255
93,6530
5058,9355
2955,6346
3015,6397
6253,8971
1797,3579
7146,9777
150,6283
2478,6192
2669,5760
6275,6286
2672,3025
5316,7112
4863,5854
754,3953
4028,9190
605,10246
5108,9822
1443,4929
3557,6572
2898,7690
3955,6618
1775,6607
496,5765
2834,6362
4914,9175
4451,7199
1557,2183
1966,7306
366,9856
3265,8800
1701,5345
6275,8514
5478,8170
25,7284
4414,5038
7430,8731
7488,7955
919,4528
7961,8367
2913,5315
7985,8761
681,5114
2445,9411
4115,6876
3557,8800
6857,8088
6989,8207
5401,5856
6087,9567
7479,7842
2868,4791
8764,9630
2222,10278
2413,7594
1868,9780
7198,8731
1677,3015
4545,6810
5169,8889
1750,1773
675,761
3300,4798
1428,5694
994,2958
2448,6275
2855,9817
363,8753
2825,5444
1326,2384
18,3056
1233,9740
4862,7806
7086,7335
3970,9854
440,1244
4565,7031
3151,6553
1563,4956
3464,4798
1876,3201
1757,1789
6411,7196
1935,3781
3146,3176
785,875
2029,3416
7199,7397
7842,8028
8554,9954
1706,7112
625,7009
4443,7980
8302,8952
6031,7325
3885,6898
857,5854
5841,7201
366,8246
2950,5866
4531,7046
5157,9952
3015,7015
8142,8670
3099,5208
6275,6904
3441,9109
3909,4259
2534,10125
5244,6164
4839,8330
2201,7441
71,1131
4095,4614
423,9884
659,1301
2682,6990
5400,10060
3246,9018
3709,4578
3557,7190
5045,5173
131,2313
1039,4905
494,675
6355,8711
37,2651
3865,8474
4240,7597
8063,8912
4990,8849
7220,7469
6695,9533
4947,5769
8154,9030
6812,10118
4007,4393
4798,5646
7773,9338
4414,8689
4173,9758
2244,7114
747,7133
1277,3915
1702,3155
6275,9132
236,2487
456,3951
1519,3448
428,2657
1895,6179
460,660
4011,7895
2237,2910
6092,7146
4590,6821
3559,3829
2376,4947
4177,6093
2160,7766
8696,8801
8066,8405
2085,5148
3220,6211
5949,7218
5722,7993
2396,9736
1131,6318
746,6507
8063,8107
962,4819
678,5060
8463,8980
4017,4276
6814,9359
3015,8438
2382,8525
4267,7834
5368,9343
5163,6659
5027,9050
7673,8302
3915,7382
2943,10255
1360,1832
5433,7459
2596,2977
5708,9384
1757,8823
1098,3525
3739,8095
7665,10289
6204,9965
8377,8805
6166,7229
4578,5632
1749,7427
2783,6186
1353,7427
1902,8423
5145,7177
11,2853
1470,2350
1408,4882
5078,5955
200,5004
715,754
3557,5580
2560,10086
3090,6868
3207,7453
4893,10339
1061,7026
4798,7069
6128,7876
3278,9548
3015,4250
7880,8349
1374,8654
1856,8428
746,2669
1365,4404
8199,9822
763,9439
758,2679
1635,9368
4684,5627
9109,9454
3557,4425
5580,10114
3969,6813
4598,9236
3836,7223
1847,4528
2657,3579
1222,4476
1755,4939
8139,8586
5075,5633
4481,7146
3557,4775
8001,8652
3111,6186
2123,6274
7971,9941
6378,8000
1185,7977
2739,4328
4012,5355
6620,7533
3602,7177
3056,9862
5539,7430
152,4158
2891,5853
1590,2778
2486,8019
1175,4256
4228,7050
4312,5243
1359,3784
1737,8840
3721,4775
5090,5510
5432,8657
945,8116
9286,10039
7114,8391
8508,10122
3964,9047
1779,4528
2560,5093
8095,8263
722,8983
2193,3579
6128,9299
2284,2943
2986,7187
3015,5673
692,3856
2640,4298
3954,6824
5752,9951
845,4852
715,8943
2766,6100
5140,8606
8213,9423
405,3799
6630,7416
857,4862
4466,5659
1360,2450
954,1762
2669,5386
2230,7968
4962,6240
944,6709
2697,4401
5964,7713
5548,5583
3682,8179
6827,9808
2663,8200
1006,4554
8189,9372
2626,2656
778,5104
876,2229
5951,9356
2618,7676
3332,7019
1336,9569
2091,8913
4985,7513
3015,4868
8023,8521
366,3066
240,4647
1339,3801
6287,9655
3579,3863
3228,9298
7056,8705
6749,7242
4321,7883
7277,7361
1847,8179
4252,9998
3290,7143
1659,1712
3622,6569
5327,9505
1375,5336
2715,3421
3142,3488
4301,9109
2379,7636
4115,9885
3556,8201
7200,8053
1938,3729
1131,1943
534,3939
1876,7015
4926,6128
2560,9899
2462,6358
3298,6630
7127,9645
7163,9302
9028,10241
331,6993
7146,7443
3198,6399
7396,7591
5474,6118
429,6747
4782,4844
1712,8462
2448,9284
7649,8414
6121,6868
4839,8761
4691,6611
3961,8263
5717,6226
1469,7199
5139,6020
9528,10190
4001,4629
1231,2123
1563,4582
4736,8232
4889,8474
3557,4588
3638,9680
399,6881
4547,8710
1309,3884
4798,6077
1625,8062
2950,8525
1248,5860
2669,9037
1277,4346
2051,10156
6275,9563
3331,5184
1789,5460
7551,7855
2943,5075
6779,8507
415,1348
8852,9395
8755,9462
3039,8166
1563,6810
2127,8838
601,3955
6275,9913
762,2560
4461,5529
194,3042
8696,9232
3813,4527
3023,6128
6168,8511
1557,5460
6132,6602
2675,8828
7033,7269
5610,8183
8471,10053
3550,9028
2495,7140
5014,6617
181,4685
3259,5846
2297,2991
3515,3557
1837,5450
5409,7146
3227,6308
3015,8869
1277,3541
428,8699
3968,4441
4057,10148
3938,8736
1359,2792
2821,5970
2943,7653
3872,8116
5651,7029
42,1466
6086,6203
73,7195
3006,4969
3338,7428
7383,7624
3033,7546
4894,10241
4863,8676
5451,8846
2907,7592
1677,3259
1773,10137
3089,7074
4264,6812
8242,9950
7598,9848
1923,10081
3232,6601
2669,7427
950,6313
4348,6890
3047,3815
6784,10274
2016,3075
297,4213
1448,3557
3874,7007
3915,7008
6740,9975
1695,4188
1378,2037
3191,6196
4593,9323
4182,8291
3339,6848
2494,8742
6107,6275
2932,8187
4798,9728
4431,8214
3151,3764
3989,4863
319,380
685,10337
3835,4396
2775,5170
6321,7897
4798,6695
1372,8234
118,5759
3015,3876
5826,7137
876,4620
2669,3239
3799,8122
8546,9556
991,2126
3174,8070
6689,9232
3751,4698
1793,3568
2826,4354
3015,7259
2397,8378
1389,2172
2832,8306
262,1724
1788,6607
2567,6345
1576,1998
5034,9042
7138,9997
21,8428
1563,7428
3557,4051
7083,8755
3057,9363
4867,7589
2587,3964
7228,9109
1241,1900
3613,7743
4743,8462
8511,10070
3683,9236
9719,9948
1131,7367
3958,4745
3557,4401
3772,6275
3452,6105
1277,7192
1805,7311
3644,6275
838,4112
6846,9192
7503,8001
1395,4969
490,6812
4798,5890
3953,7784
7148,9530
563,5570
1707,10159
1337,1958
2018,5325
2355,3964
2076,4549
7019,10059
3579,8482
3655,6814
363,7387
2345,6659
2942,4663
5643,9284
3781,8616
197,9569
2669,9200
4226,9232
1131,6212
6275,9726
1905,9770
1700,9338
3154,9622
3579,3944
6665,9130
1125,3364
2491,6834
7876,8525
1131,6562
653,4308
4414,4745
1086,2655
7500,9177
3704,6275
8088,10101
304,9035
3939,8801
3049,7512
3918,7924
6275,8571
3226,6650
4599,4875
839,9544
5963,7518
3191,3431
918,1731
2669,5012
7146,9029
1563,2435
4563,7847
4967,6210
4877,9700
3191,6814
4927,9063
2759,4905
1938,7193
9978,10134
1563,5818
5768,7427
6275,8921
702,3015
9371,9907
5758,5958
7105,9378
1131,8790
1131,2374
1866,2594
3638,4500
2146,4863
3090,7112
339,8066
2240,8662
2486,5685
650,5484
4853,7020
2272,6665
2642,5444
3426,9690
2270,3586
181,10109
1919,2605
675,818
3135,9514
150,4380
5218,8838
5008,5056
4134,4300
6159,6652
3920,10198
18,6146
3918,7119
7173,8916
3154,4279
4882,5856
1415,7394
3094,9109
3557,4669
6268,9978
1161,9729
1096,2918
2128,6512
7396,8372
5464,6211
3557,8052
3030,8535
2219,10013
1465,7107
1964,8740
195,4099
752,4956
8092,8260
2560,3109
5483,6611
6665,7520
1617,2216
490,1014
2303,5173
1277,4777
1746,9951
5411,8428
5058,10030
6348,8752
5971,6550
3287,5316
2108,8088
7118,8404
2450,4819
3557,3864
2605,5861
2660,5568
695,7431
6773,8342
4581,6816
823,5896
1881,9213
919,6358
2932,7195
6543,8065
2560,5337
4681,7397
2235,3325
4798,8736
4177,10338
221,4515
4171,5605
1179,4218
2560,8720
4134,5723
366,4115
3328,7545
2669,8663
346,6846
4267,8696
5968,8480
2164,4963
269,8319
2514,7971
5687,5986
269,1903
7889,9728
3868,7674
4962,6484
77,4362
230,1194
701,7195
6275,9539
4969,6874
2567,8736
3615,6447
4590,10261
2873,5810
1309,8771
3093,8028
4180,5667
1439,8063
1785,2284
3579,3757
7259,7430
2154,3090
4924,6350
3615,6797
4319,4698
1557,8469
366,9726
6591,7681
5510,6824
9111,10012
1298,4044
3266,5862
2672,5123
399,2669
1951,3111
3064,8387
7678,8703
3970,7146
7146,8842
11,2560
2199,5842
4500,7311
5677,7876
3970,4113
16,6287
5616,9852
1747,1776
4798,10159
877,1139
1749,7484
1131,8603
4083,4929
1691,7479
8126,8462
3022,5478
3579,6335
2887,9225
614,2607
1020,8213
3418,8861
1277,8778
334,10137
3042,9513
4632,6275
3482,9785
459,2669
1880,10010
4875,8662
675,7397
5429,5838
2313,2695
3154,7475
3436,6407
6211,7005
1980,6427
724,873
2,7304
506,2865
1378,5046
5573,5967
5574,8821
4335,7378
4927,5038
691,8280
2029,9702
1838,5970
3051,6192
8255,9757
4728,4828
963,9907
4297,8025
3015,3502
6562,6831
6371,10269
2050,10175
2138,6612
586,3918
6312,6656
3258,3637
3781,5664
4911,6383
1799,7146
5866,8821
3111,6593
432,9867
150,6771
5774,9232
1825,4580
4960,6275
4564,6275
198,7192
1409,6587
9290,10215
1131,10026
3306,9693
2631,10278
128,4918
5642,9463
5174,7143
2932,7008
2402,7974
4236,6594
533,6135
717,8696
4798,8549
1374,6751
534,8989
1277,6818
1185,7229
2331,6229
5099,8662
491,2876
3939,9232
1461,6346
1832,7979
4380,5942
1768,4022
3015,6080
5095,8139
1759,6942
4343,6814
2127,4894
4933,7811
676,5258
6211,8428
1794,8626
8609,9830
815,1660
692,9174
1029,5561
1096,1121
1725,9960
6759,9172
3335,7374
2497,6275
2127,5244
3954,9109
131,1378
2868,8662
1753,2559
3138,10243
1588,7595
4379,5316
34,664
1837,4889
8903,9122
5875,7324
2669,7671
2545,2909
6148,6924
585,1706
6428,9193
3695,5034
2573,4176
2540,5948
